system:index,B11,B12,B5,B6,B7,B8,Blue,Green,Red,SR_ATMOS_OPACITY,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,ST_CDIST,cirrus_conf,class,cloud_conf,cloudshad_conf,date,dialated_cloud,mission,snowice_conf,system:time_start,vol_init,.geo
000000000000000007c7,NA,NA,0.02481249999999998,0.00594749999999999,0.00561749999999999,NA,0.04277,0.06078250000000002,0.05508999999999997,0.11,0.04277,0.06078250000000002,0.05508999999999997,0.02481249999999998,0.00594749999999999,0.00561749999999999,9.54,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.74389947895172,46.72074854320139]}"
000000000000000007c8,NA,NA,0.02577500000000001,0.00636,0.0095225,NA,0.04646874999999999,0.06587000000000001,0.04943874999999999,0.083,0.04646874999999999,0.06587000000000001,0.04943874999999999,0.025775,0.00636,0.0095225,3.36,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.6662888251165,46.736168114644215]}"
000000000000000007c9,NA,NA,0.02528,0.01661749999999999,0.01313874999999999,NA,0.04550625,0.06529249999999998,0.04558875,0.102,0.04550625,0.06529249999999998,0.04558875,0.02527999999999999,0.01661749999999999,0.01313874999999999,2.07,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.65015133840407,46.739699722678544]}"
000000000000000007ca,NA,NA,0.02565125,0.01151624999999999,0.00945374999999999,NA,0.04627624999999999,0.06571874999999999,0.05584624999999999,0.091,0.04627624999999999,0.06571874999999999,0.05584624999999998,0.02565125,0.01151624999999999,0.00945374999999999,1.31,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.58266284396016,46.7643005831904]}"
000000000000000007cb,NA,NA,0.02174624999999999,0.00887625,0.00948124999999999,NA,0.03824625,0.0493425,0.03282874999999999,0.08700000000000001,0.03824624999999999,0.0493425,0.03282874999999999,0.02174624999999999,0.00887625,0.00948124999999999,2.74,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.6006865304182,46.76853227009011]}"
000000000000000007cc,NA,NA,0.02119625,0.01396374999999999,0.0094125,NA,0.04300375000000001,0.04649625,0.02882750000000001,0.106,0.04300375000000001,0.04649625,0.0288275,0.02119625,0.01396374999999999,0.0094125,3.97,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.55354491408117,46.790903580075245]}"
000000000000000007cd,NA,NA,0.02098999999999999,0.01913374999999999,0.01308374999999999,NA,0.04666124999999999,0.05650624999999998,0.03519375,0.115,0.04666124999999999,0.05650624999999998,0.03519374999999999,0.02098999999999999,0.01913374999999999,0.01308374999999999,3.47,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.54461779377218,46.78338107659809]}"
000000000000000007ce,NA,NA,0.02549999999999999,0.01669999999999999,0.00944,NA,0.05212,0.05327500000000002,0.0294875,0.079,0.05212,0.05327500000000002,0.0294875,0.02549999999999999,0.01669999999999999,0.00944,27.35,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.31733741307804,46.82943913137914]}"
000000000000000007cf,NA,NA,0.03168750000000001,0.0188175,0.01668625,NA,0.0509925,0.07618249999999999,0.05070375000000002,0.141,0.05099249999999999,0.07618249999999999,0.05070375000000002,0.03168750000000001,0.0188175,0.01668625,10.32,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.43818796982852,46.78055846563126]}"
000000000000000007d0,NA,NA,0.02338249999999998,0.01337249999999999,0.00912375,NA,0.04406249999999999,0.05469125,0.02996875,0.155,0.04406249999999999,0.05469125,0.02996875,0.02338249999999998,0.01337249999999999,0.00912375,12.68,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.4133151041524,46.79610289190357]}"
000000000000000007d1,NA,NA,0.04085875,0.02706749999999999,0.02419375,NA,0.06109875000000001,0.08527125000000002,0.06516875,0.073,0.06109875000000001,0.08527125000000002,0.06516875,0.04085875,0.02706749999999999,0.02419375,12.39,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.65735032525856,46.653255589656425]}"
000000000000000007d2,NA,NA,0.02935,0.0167,0.01311124999999999,NA,0.04930125,0.06503124999999998,0.0424125,0.07200000000000001,0.04930125,0.06503124999999998,0.0424125,0.02935,0.0167,0.01311124999999999,11.14,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.64156064842831,46.64665612009733]}"
000000000000000007d3,NA,NA,0.02932249999999998,0.02187,0.02419375,NA,0.04727999999999999,0.07310250000000001,0.05862375,0.076,0.04727999999999999,0.07310250000000001,0.05862375,0.02932249999999998,0.02187,0.02419375,11.76,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.65013995885514,46.64335638531778]}"
000000000000000007d4,NA,NA,0.036775,0.02698499999999999,0.02413875,NA,0.05073124999999998,0.06468750000000001,0.04532750000000001,0.083,0.05073124999999998,0.06468750000000001,0.04532750000000001,0.036775,0.02698499999999999,0.02413875,8.77,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.61134577969015,46.63746145372513]}"
000000000000000007d5,NA,NA,0.03198999999999999,0.02147125,0.0203575,NA,0.04899875,0.07586625,0.06072749999999999,0.128,0.04899874999999999,0.07586625,0.06072749999999999,0.03198999999999999,0.02147124999999999,0.0203575,2.23,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.52002339011558,46.590533874238666]}"
000000000000000007d6,NA,NA,0.0320725,0.02156749999999999,0.02043999999999998,NA,0.05784,0.07230500000000001,0.04447499999999999,0.122,0.05784,0.07230500000000001,0.04447499999999999,0.0320725,0.02156749999999999,0.02043999999999998,8.36,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.93507205706928,46.954151269641905]}"
000000000000000007d7,NA,NA,0.02420749999999999,0.0136475,0.01296,NA,0.05181750000000001,0.0681525,0.0477475,0.124,0.05181750000000001,0.0681525,0.0477475,0.02420749999999999,0.0136475,0.01296,7.19,0,offShoreSediment,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.88563400368972,46.951810241588845]}"
000000000000000007d8,NA,NA,0.20095,0.138195,0.11465500000000001,NA,0.20455250000000005,0.205405,0.1949275,0.164,0.20455250000000005,0.205405,0.1949275,0.20095,0.138195,0.11465500000000001,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.2149118618804,47.27766351017045]}"
000000000000000007d9,NA,NA,0.2868875,0.20447,0.1674,NA,0.288895,0.2872725,0.2810025,0.165,0.288895,0.2872725,0.2810025,0.2868875,0.20447,0.1674,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.24718237620417,47.26834398896876]}"
000000000000000007da,NA,NA,0.2282575,0.15937,0.12593,NA,0.234115,0.238185,0.2214375,0.162,0.234115,0.238185,0.2214375,0.2282575,0.15937,0.12593,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.20941824938254,47.273003749569604]}"
000000000000000007db,NA,NA,0.1614875,0.122135,0.0957075,NA,0.1843125,0.1802975,0.16129500000000002,0.158,0.1843125,0.1802975,0.16129500000000002,0.1614875,0.122135,0.0957075,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.04187644550142,47.27952741441079]}"
000000000000000007dc,NA,NA,0.16566750000000002,0.11960500000000002,0.0959,NA,0.182525,0.180545,0.16817,0.187,0.182525,0.180545,0.16817,0.16566750000000002,0.11960500000000002,0.0959,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.01715964836217,47.246909090204845]}"
000000000000000007dd,NA,NA,0.229055,0.16220250000000003,0.1299725,NA,0.25089,0.2515775,0.235545,0.211,0.25089,0.2515775,0.235545,0.229055,0.16220250000000003,0.1299725,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.75964210342461,47.21345245500085]}"
000000000000000007de,NA,NA,0.24869,0.17812499999999998,0.14504250000000002,NA,0.2667575,0.2680775,0.25892,0.212,0.2667575,0.2680775,0.25892,0.24869,0.17812499999999998,0.14504250000000002,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.71569766254291,47.21811667470274]}"
000000000000000007df,NA,NA,0.22889,0.156785,0.12989,NA,0.24467500000000003,0.2514125,0.22867,0.212,0.24467500000000003,0.2514125,0.22867,0.22889,0.156785,0.12989,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.66213939978996,47.20225565225563]}"
000000000000000007e0,NA,NA,0.24489500000000003,0.1488375,0.1223825,NA,0.2689025,0.2682975,0.252375,0.225,0.2689025,0.2682975,0.252375,0.24489500000000003,0.1488375,0.1223825,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.51451194121353,47.19665948043356]}"
000000000000000007e1,NA,NA,0.2722025,0.1647325,0.13365749999999998,NA,0.29621000000000003,0.2967875,0.278775,0.215,0.29621000000000003,0.2967875,0.278775,0.2722025,0.1647325,0.13365749999999998,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.50077790996892,47.23816479303903]}"
000000000000000007e2,NA,NA,0.2680775,0.1806275,0.14864500000000003,NA,0.2939825,0.2924425,0.275255,0.212,0.2939825,0.2924425,0.275255,0.2680775,0.1806275,0.14864500000000003,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.59210029954349,47.170992894769924]}"
000000000000000007e3,NA,NA,0.2917,0.1939375,0.15626250000000003,NA,0.3195575,0.31304000000000004,0.298575,0.212,0.3195575,0.31304000000000004,0.298575,0.2917,0.1939375,0.15626250000000003,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.6518388763565,47.166787962476526]}"
000000000000000007e4,NA,NA,0.21063,0.1414125,0.115425,NA,0.2409075,0.2368375,0.2236925,0.28500000000000003,0.2409075,0.2368375,0.2236925,0.21063,0.1414125,0.115425,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.44828537236775,47.18095898562437]}"
000000000000000007e5,NA,NA,0.18258,0.119935,0.092655,NA,0.1972925,0.2027375,0.17892249999999998,0.312,0.1972925,0.2027375,0.17892249999999998,0.18258,0.119935,0.092655,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.45927259736344,47.06789401931321]}"
000000000000000007e6,NA,NA,0.1908025,0.13082500000000002,0.10799999999999998,NA,0.216405,0.2158825,0.1999875,0.305,0.216405,0.2158825,0.1999875,0.1908025,0.13082500000000002,0.10799999999999998,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.39669803228044,47.20004839723418]}"
000000000000000007e7,NA,NA,0.12521500000000002,0.08743000000000001,0.073405,NA,0.14325500000000002,0.141,0.12604,0.305,0.14325500000000002,0.141,0.12604,0.12521500000000002,0.08743000000000001,0.073405,0,0,cloud,3,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.20443943126007,47.08188221931786]}"
000000000000000007e8,NA,NA,0.1939925,0.21911375,0.18324,NA,0.08546375,0.13011,0.15894375000000002,0.145,0.08546375,0.13011,0.15894375000000002,0.1939925,0.21911375,0.18324,14.35,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.3878670144404,46.7908322344584]}"
000000000000000007e9,NA,NA,0.090565,0.123015,0.10842625,NA,0.0651275,0.0927375,0.100795,0.146,0.0651275,0.0927375,0.100795,0.090565,0.123015,0.10842625,14.23,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.38949904542595,46.79047996547518]}"
000000000000000007ea,NA,NA,0.1042875,0.13484,0.13831875,NA,0.06328500000000001,0.08868124999999999,0.10085,0.14200000000000002,0.06328500000000001,0.08868124999999999,0.10085,0.1042875,0.13484,0.13831875,14.71,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.38340791338695,46.79212537376389]}"
000000000000000007eb,NA,NA,0.21905875,0.29251125,0.207385,NA,0.08172375000000001,0.11988,0.1473525,0.139,0.08172375000000001,0.11988,0.1473525,0.21905875,0.29251125,0.207385,14.96,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.3798005006347,46.792067405450204]}"
000000000000000007ec,NA,NA,0.18405125,0.20046875,0.16619,NA,0.08606875,0.12614999999999998,0.14898875,0.133,0.08606875,0.12614999999999998,0.14898875,0.18405125,0.20046875,0.16619,15.42,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.37404826027576,46.79254007016187]}"
000000000000000007ed,NA,NA,0.2367825,0.23868,0.2024625,NA,0.096945,0.1464725,0.1926175,0.103,0.096945,0.1464725,0.1926175,0.2367825,0.23868,0.2024625,14.35,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.13447859707833,46.85908323518243]}"
000000000000000007ee,NA,NA,0.163935,0.2282575,0.20249,NA,0.08500999999999997,0.13024750000000002,0.1633575,0.104,0.08500999999999997,0.13024750000000002,0.1633575,0.163935,0.2282575,0.20249,14.24,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.13318991687387,46.85861502957183]}"
000000000000000007ef,NA,NA,0.09070250000000002,0.06619999999999998,0.05393500000000001,NA,0.06507249999999998,0.10170249999999996,0.114325,0.104,0.06507249999999998,0.10170249999999996,0.114325,0.09070250000000002,0.06619999999999998,0.05393500000000001,14.15,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.13207514161051,46.85820479227491]}"
000000000000000007f0,NA,NA,0.20722,0.2055975,0.15122999999999998,NA,0.0771175,0.1080275,0.11658000000000002,0.17400000000000002,0.0771175,0.1080275,0.11658000000000002,0.20722,0.2055975,0.15122999999999998,2.1,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67581100361983,46.8161376329367]}"
000000000000000007f1,NA,NA,0.19149,0.22647,0.1772725,NA,0.07533000000000001,0.09975,0.11328,0.168,0.07533000000000001,0.09975,0.11328,0.19149,0.22647,0.1772725,2.67,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67658242810208,46.81102750312946]}"
000000000000000007f2,NA,NA,0.2184125,0.2708,0.2180825,NA,0.06749250000000001,0.104095,0.12331750000000002,0.159,0.06749250000000001,0.104095,0.12331750000000002,0.2184125,0.2708,0.2180825,3.6,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67375089893314,46.80268452505847]}"
000000000000000007f3,NA,NA,0.04675750000000001,0.03966249999999999,0.03146750000000001,NA,0.05748249999999999,0.08330500000000002,0.08668749999999997,0.154,0.05748249999999999,0.08330500000000002,0.08668749999999997,0.04675750000000001,0.03966249999999999,0.03146750000000001,3.89,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.67049129606306,46.799924341506376]}"
000000000000000007f4,NA,NA,0.2640075,0.343235,0.30666,NA,0.10673500000000002,0.1660525,0.21866,0.137,0.10673500000000002,0.1660525,0.21866,0.2640075,0.343235,0.30666,5.04,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.72031283213322,46.78391170962346]}"
000000000000000007f5,NA,NA,0.27929750000000003,0.377115,0.27322,NA,0.09273749999999996,0.1333275,0.16624499999999998,0.136,0.09273749999999996,0.1333275,0.16624499999999998,0.27929750000000003,0.377115,0.27322,4.91,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.7178246537454,46.7850844532005]}"
000000000000000007f6,NA,NA,0.05060749999999997,0.0448875,0.02772749999999998,NA,0.04901249999999999,0.07480749999999997,0.0597375,0.158,0.04901249999999999,0.07480749999999997,0.0597375,0.05060749999999997,0.0448875,0.027727499999999988,8.61,0,shorelineContamination,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-90.78777011286975,46.75531103546665]}"
000000000000000007f7,NA,NA,0.04397999999999999,0.03479499999999999,0.024235,NA,0.0418075,0.04343,0.04133999999999999,0.119,0.0418075,0.04342999999999999,0.04133999999999999,0.04397999999999999,0.03479499999999999,0.024235,9.06,0,other,1,1,2009-04-23,0,LS5,1,2009-04-23T00:00:00Z,BGS,"{""type"":""Point"",""coordinates"":[-91.25820081490723,47.02705311276469]}"
0000000000000000123d,NA,NA,0.01097999999999999,0.00407749999999998,0.00223499999999998,NA,0.019285,0.01466499999999998,0.01075999999999999,0.01,0.01928499999999999,0.01466499999999998,0.01075999999999999,0.01097999999999999,0.00407749999999998,0.00223499999999998,37.74,0,openWater,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.27966000693064,46.81298504849191]}"
0000000000000000123e,NA,NA,0.0145275,0.00407749999999998,0.00567249999999999,NA,0.02088000000000001,0.01810249999999999,0.01075999999999999,0.01,0.02088000000000001,0.01810249999999999,0.01075999999999999,0.01452749999999999,0.00407749999999998,0.00567249999999999,38.05,0,openWater,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.26498510536375,46.81950871333311]}"
0000000000000000123f,NA,NA,0.01449999999999998,0.00407749999999998,-0.004585,NA,0.01757999999999998,0.01802,0.0107325,0.01,0.01757999999999998,0.01802,0.0107325,0.01449999999999998,0.00407749999999998,-0.004585,33.35,0,openWater,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.10315986903315,46.79537605843186]}"
00000000000000001240,NA,NA,0.18105375,0.15114750000000002,0.1401475,NA,0.05964125000000001,0.10267875,0.13830499999999998,0.121,0.05964125000000001,0.10267875,0.13830499999999998,0.18105375,0.15114750000000002,0.1401475,7.69,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.61546845041038,46.74581760932387]}"
00000000000000001241,NA,NA,0.1991625,0.185715,0.16290375000000001,NA,0.073845,0.11509499999999998,0.14920875,0.121,0.073845,0.11509499999999998,0.14920875,0.1991625,0.185715,0.16290375000000001,7.71,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.61464351671549,46.746374996955545]}"
00000000000000001242,NA,NA,0.11009000000000002,0.00977,0.01205249999999999,NA,0.05143249999999999,0.109155,0.1637425,0.17,0.05143249999999999,0.109155,0.1637425,0.11009000000000002,0.00977,0.01205249999999999,3.44,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.8671356547658,46.691581563210796]}"
00000000000000001243,NA,NA,0.11009000000000002,0.00977,0.01205249999999999,NA,0.05143249999999999,0.109155,0.1637425,0.17,0.05143249999999999,0.109155,0.1637425,0.11009000000000002,0.00977,0.01205249999999999,3.44,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.86744779183954,46.6915815632108]}"
00000000000000001244,NA,NA,0.0989525,0.01227249999999999,0.00146499999999999,NA,0.0445575,0.10552499999999998,0.157445,0.17,0.0445575,0.10552499999999998,0.157445,0.0989525,0.01227249999999999,0.00146499999999999,3.48,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.86669420376151,46.69192491399191]}"
00000000000000001245,NA,NA,0.0989525,0.01227249999999999,0.00853249999999999,NA,0.0497,0.10552499999999998,0.1606075,0.17,0.04969999999999999,0.10552499999999998,0.1606075,0.0989525,0.01227249999999999,0.00853249999999999,3.46,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.86712673656369,46.691933832194024]}"
00000000000000001246,NA,NA,0.08784249999999999,0.00723999999999999,0.00146499999999999,NA,0.05124000000000001,0.10547,0.1511475,0.17400000000000002,0.05124000000000001,0.10547,0.1511475,0.08784249999999999,0.00723999999999999,0.00146499999999999,2.94,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.88092319522306,46.69040436053269]}"
00000000000000001247,NA,NA,0.06562249999999997,-1.8499999999999075e-4,0.0014925,NA,0.04458499999999999,0.09466249999999998,0.13530750000000002,0.169,0.04458499999999998,0.09466249999999998,0.13530750000000002,0.06562249999999997,-1.8499999999999073e-4,0.0014925,3.94,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.86002784768661,46.69480549327244]}"
00000000000000001248,NA,NA,0.05074499999999999,0.00228999999999998,-0.00208250000000001,NA,0.03075249999999998,0.06553999999999999,0.097165,0.169,0.03075249999999998,0.06553999999999999,0.097165,0.05074499999999998,0.00228999999999998,-0.00208250000000001,3.9,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.86156623755005,46.69451119260292]}"
00000000000000001249,NA,NA,0.06191000000000002,-0.0026875,0.0050125,NA,0.039415,0.091005,0.12892750000000003,0.169,0.039415,0.091005,0.12892750000000003,0.06191000000000002,-0.0026875,0.0050125,3.94,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.85880159489692,46.694537947209234]}"
0000000000000000124a,NA,NA,0.054485,0.0047925,0.0050125,NA,0.039415,0.08377249999999997,0.11306,0.169,0.039415,0.08377249999999997,0.11306,0.054485,0.0047925,0.0050125,4,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.85836014389263,46.695162221356725]}"
0000000000000000124b,NA,NA,0.09172000000000002,0.04480500000000001,0.019175,NA,0.0441175,0.08787,0.11952249999999998,0.148,0.0441175,0.08787,0.11952249999999998,0.09172000000000002,0.04480500000000001,0.01917499999999999,4.96,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.75547084618542,46.707821609247446]}"
0000000000000000124c,NA,NA,0.05836249999999998,0.01735999999999998,0.01210749999999999,NA,0.0383425,0.07315749999999999,0.10362749999999998,0.159,0.0383425,0.07315749999999999,0.10362749999999998,0.05836249999999998,0.01735999999999998,0.01210749999999999,3.18,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.80040520750099,46.69337412183428]}"
0000000000000000124d,NA,NA,0.0804725,0.01227249999999999,0.0050125,NA,0.0410925,0.09463500000000002,0.13844250000000002,0.17,0.0410925,0.09463500000000002,0.13844250000000002,0.0804725,0.01227249999999999,0.0050125,3.58,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-91.8659673702898,46.692691879373115]}"
0000000000000000124e,NA,NA,0.02802999999999998,0.00136875,-0.00131249999999999,NA,0.0227225,0.04462624999999999,0.04941125,0.037,0.0227225,0.04462624999999999,0.04941125,0.02802999999999998,0.00136875,-0.00131249999999999,9.6,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.7508220015409,46.65514178940204]}"
0000000000000000124f,NA,NA,0.04106499999999999,6.950000000000012e-4,-0.001615,NA,0.039415,0.07073750000000001,0.07266250000000002,0.092,0.039415,0.07073750000000001,0.07266250000000002,0.04106499999999999,6.950000000000012e-4,-0.001615,1.49,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.94420875512779,46.59048482412708]}"
00000000000000001250,NA,NA,0.08136625,0.0281675,0.0124925,NA,0.0460975,0.09462125,0.12198375,0.017,0.0460975,0.09462125,0.12198375,0.08136625,0.02816749999999999,0.0124925,6.4,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.52105790155998,46.587506144623376]}"
00000000000000001251,NA,NA,0.06901874999999999,0.02574749999999999,0.01934,NA,0.04608374999999999,0.09291625,0.12197,0.018,0.04608374999999999,0.09291625,0.12197,0.06901874999999999,0.02574749999999999,0.01933999999999999,6.37,0,lightNearShoreSediment,1,1,1984-07-07,0,LS5,1,1984-07-07T00:00:00Z,KRW,"{""type"":""Point"",""coordinates"":[-90.52146367975585,46.58749276732022]}"
