system:index,B11,B12,B5,B6,B7,B8,Blue,Green,Red,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_CDIST,aero_level,cirrus_conf,class,cloud_conf,cloudshad_conf,date,dialated_cloud,mission,snowice_conf,system:time_start,vol_init,.geo
00000000000000001bb6,NA,NA,0.0170025,0.01835,0.01571,NA,0.01724999999999998,0.02154,0.01854249999999999,0.01604,0.01724999999999998,0.02154,0.01854249999999999,0.0170025,0.01835,0.01571,4.3500000000000005,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36848330216105,46.976749993780764]}"
00000000000000001bb7,NA,NA,0.05132249999999999,0.05049749999999997,0.03977249999999999,NA,0.03163250000000001,0.03947,0.049755,0.02841499999999999,0.03163250000000001,0.03947,0.04975499999999999,0.05132249999999999,0.05049749999999997,0.03977249999999999,4.37,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36887570305376,46.97664743445653]}"
00000000000000001bb8,NA,NA,0.07618249999999999,0.07645750000000001,0.05808750000000001,NA,0.04332,0.05440250000000002,0.07235999999999998,0.036335,0.04332,0.05440250000000002,0.07235999999999998,0.07618249999999999,0.07645750000000001,0.05808750000000001,4.36,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36892921226641,46.97640664299966]}"
00000000000000001bb9,NA,NA,0.0479125,0.05530999999999997,0.043705,NA,0.02555499999999999,0.0329525,0.04827000000000001,0.0230525,0.02555499999999999,0.03295249999999999,0.04827000000000001,0.0479125,0.05530999999999997,0.04370499999999999,4.28,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36769850037565,46.97664743445654]}"
00000000000000001bba,NA,NA,0.04002,0.04631750000000001,0.03776499999999999,NA,0.0258575,0.03006500000000001,0.0390025,0.024565,0.0258575,0.03006500000000001,0.03900249999999999,0.04002,0.04631750000000001,0.03776499999999999,4.32,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36802401475255,46.976874848610265]}"
00000000000000001bbb,NA,NA,0.03897500000000001,0.037435,0.02761749999999999,NA,0.0234375,0.02879999999999999,0.04032250000000001,0.02121,0.0234375,0.02879999999999999,0.04032250000000001,0.03897500000000001,0.03743499999999999,0.02761749999999999,4.28,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36735514959453,46.97714239467348]}"
00000000000000001bbc,NA,NA,0.02307999999999999,0.02626999999999998,0.02143,NA,0.01601249999999998,0.0211,0.02398749999999999,0.0139775,0.01601249999999998,0.0211,0.02398749999999999,0.02307999999999999,0.02626999999999998,0.02143,4.26,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.36735514959453,46.976674189062855]}"
00000000000000001bbd,NA,NA,0.07728249999999998,0.05467749999999999,0.04177999999999998,NA,0.0626525,0.06707999999999997,0.08151750000000002,0.05828,0.0626525,0.06707999999999997,0.08151750000000002,0.07728249999999998,0.05467749999999999,0.04177999999999998,4.39,2,1,other,1,1,2022-07-24,0,LS9,1,2022-07-24T00:00:00Z,MRB,"{""type"":""Point"",""coordinates"":[-91.3692636448454,46.97633975648386]}"
00000000000000000147,NA,NA,-8.175000000000127e-4,0.00107999999999998,8.462499999999928e-4,NA,0.03375,0.051845,0.02468874999999999,0.0255825,0.03375,0.051845,0.02468874999999999,-8.175000000000127e-4,0.00107999999999998,8.462499999999928e-4,4.44,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.77332954590446,46.78387157771397]}"
00000000000000000148,NA,NA,-8.862500000000051e-4,-1.712499999999978e-4,0.00107999999999999,NA,0.0324025,0.06728625000000002,0.06098874999999998,0.02209,0.0324025,0.06728625000000002,0.06098874999999998,-8.862500000000051e-4,-1.712499999999978e-4,0.00107999999999999,4.99,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.81933409147287,46.77587640952514]}"
00000000000000000149,NA,NA,-0.00349875,-2.5374999999999703e-4,5.712499999999954e-4,NA,0.02680625,0.05301375,0.03043625,0.01759375,0.02680625,0.05301375,0.03043624999999999,-0.00349875,-2.5374999999999703e-4,5.712499999999954e-4,6.53,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.93812454353666,46.765531295081146]}"
0000000000000000014a,NA,NA,-0.00162874999999999,5.849999999999883e-4,8.32499999999986e-4,NA,0.02785124999999999,0.02980374999999999,0.00678624999999999,0.02295624999999999,0.02785124999999999,0.02980374999999999,0.00678624999999999,-0.00162874999999999,5.849999999999883e-4,8.32499999999986e-4,6.82,2,1,offShoreSediment,1,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.95048517165682,46.80831636968895]}"
0000000000000000014b,NA,NA,-0.00138125,-3.225000000000172e-4,7.362499999999939e-4,NA,0.03139875,0.06467375,0.05540624999999999,0.01983499999999999,0.03139875,0.06467375,0.05540624999999999,-0.00138125,-3.225000000000172e-4,7.362499999999939e-4,4.39,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.91477669042082,46.74859562928017]}"
0000000000000000014c,NA,NA,2.1374999999999864e-4,-3.087500000000104e-4,9.699999999999986e-4,NA,0.03330999999999999,0.06981625,0.067905,0.02266749999999999,0.03330999999999999,0.06981625,0.067905,2.1374999999999864e-4,-3.087500000000104e-4,9.699999999999986e-4,4.82,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.83787503365309,46.772585592947706]}"
0000000000000000014d,NA,NA,-1.7125000000001167e-4,9.562499999999918e-4,0.00103874999999999,NA,0.0311375,0.04261875,0.01544874999999999,0.02566499999999999,0.0311375,0.04261875,0.01544874999999999,-1.7125000000001167e-4,9.562499999999918e-4,0.00103874999999999,6.87,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.9916828062896,46.76082694346976]}"
0000000000000000014e,NA,NA,-0.00143625,5.575000000000024e-4,0.00101124999999999,NA,0.02897875,0.03912625,0.01306999999999999,0.02323124999999999,0.02897874999999999,0.03912625,0.01306999999999999,-0.00143625,5.575000000000024e-4,0.00101124999999999,7.86,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.85023120267219,46.7989165846683]}"
0000000000000000014f,NA,NA,-0.00149124999999999,5.849999999999883e-4,0.00109374999999999,NA,0.02666875,0.0357025,0.01033374999999998,0.02011,0.02666875,0.0357025,0.01033374999999998,-0.00149124999999999,5.849999999999883e-4,0.00109374999999999,6.22,2,1,offShoreSediment,1,3,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.76096891778431,46.80220740124574]}"
00000000000000000150,NA,NA,0.5211737500000001,0.43518125,0.43778000000000006,NA,0.4875825,0.4584325,0.49375625,0.46653125,0.4875825,0.4584325,0.49375625,0.5211737500000001,0.43518125,0.43778000000000006,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.78375938326847,46.698903407140556]}"
00000000000000000151,NA,NA,0.3913325,0.3787375,0.365895,NA,0.33725375,0.34514625,0.36810875,0.3192275,0.33725374999999996,0.34514625,0.36810875,0.3913325,0.3787375,0.365895,0,2,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.77414556139725,46.71114809863332]}"
00000000000000000152,NA,NA,0.44598875,0.4346725,0.42671125,NA,0.3864375,0.3912225,0.41507875,0.36579875000000006,0.3864375,0.3912225,0.41507875,0.44598875,0.4346725,0.42671125,0,1,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.75388786531144,46.71279350692204]}"
00000000000000000153,NA,NA,0.4587625,0.4420975,0.44471,NA,0.3980425,0.4262712500000001,0.44032375,0.39229500000000006,0.3980425,0.4262712500000001,0.44032375,0.4587625,0.4420975,0.44471,0,1,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.72779766504773,46.719384058279026]}"
00000000000000000154,NA,NA,0.4630525,0.48508,0.45836375,NA,0.36901625,0.44603,0.455985,0.36838375,0.36901625,0.44603,0.455985,0.4630525,0.48508,0.45836375,0,1,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.83010727961799,46.69419459642812]}"
00000000000000000155,NA,NA,0.339605,0.3858875,0.3908925,NA,0.2560875,0.2716525,0.29879500000000003,0.24319,0.2560875,0.2716525,0.29879500000000003,0.339605,0.3858875,0.3908925,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.12519920778611,47.083857601084546]}"
00000000000000000156,NA,NA,0.5938975,0.5658749999999999,0.5690649999999999,NA,0.5400525,0.5817425,0.5937600000000001,0.539145,0.5400525,0.5817425,0.5937600000000001,0.5938975,0.5658749999999999,0.5690649999999999,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.09979570908462,47.075911483007296]}"
00000000000000000157,NA,NA,0.504275,0.47790250000000006,0.4843375,NA,0.4677275,0.4664075,0.48574,0.4527675,0.4677275,0.4664075,0.48574,0.504275,0.47790250000000006,0.4843375,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.07885131143658,47.099286090729464]}"
00000000000000000158,NA,NA,0.30602749999999995,0.38311,0.35327250000000004,NA,0.2227575,0.2506975,0.2725875,0.2070825,0.2227575,0.2506975,0.2725875,0.30602749999999995,0.38311,0.35327250000000004,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.06717738487866,47.12335185911491]}"
00000000000000000159,NA,NA,0.5652975,0.4733375,0.46077,NA,0.5582575000000001,0.5326275,0.552675,0.5440125,0.5582575000000001,0.5326275,0.552675,0.5652975,0.4733375,0.46077,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-91.06683403409755,47.0698292691704]}"
0000000000000000015a,NA,NA,0.774655,0.0412025,0.04959,NA,0.782575,0.7772125000000001,0.8058812500000001,0.77145125,0.782575,0.7772125000000001,0.8058812500000001,0.774655,0.0412025,0.04958999999999999,1.31,3,1,cloud,1,1,2020-04-05,0,LS8,3,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.81453363739253,46.643115593860905]}"
0000000000000000015b,NA,NA,0.627365,0.02771374999999999,0.041505,NA,0.66598875,0.663225,0.6688625,0.6488837500000001,0.66598875,0.663225,0.6688625,0.627365,0.02771374999999999,0.041505,0.18,3,1,cloud,1,1,2020-04-05,0,LS8,3,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.86946530326993,46.64876973399668]}"
0000000000000000015c,NA,NA,0.5715262500000001,0.24055,0.24738375,NA,0.6075787500000001,0.5976375,0.597775,0.6039075,0.6075787500000001,0.5976375,0.597775,0.5715262500000001,0.24055,0.24738375,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.83719478894614,46.64170205882695]}"
0000000000000000015d,NA,NA,0.647165,0.06938999999999998,0.0537425,NA,0.695785,0.65734,0.6809900000000001,0.6751050000000001,0.695785,0.65734,0.6809900000000001,0.647165,0.06938999999999998,0.0537425,0.51,3,1,cloud,1,1,2020-04-05,0,LS8,3,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.81590704051699,46.678458428810515]}"
0000000000000000015e,NA,NA,0.5994525,0.04395249999999999,0.04979625,NA,0.633085,0.6324799999999999,0.64128,0.60993,0.633085,0.6324799999999999,0.64128,0.5994525,0.04395249999999999,0.04979625,0,3,1,cloud,1,1,2020-04-05,1,LS8,3,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.77814291369536,46.69023491469266]}"
0000000000000000015f,NA,NA,0.30666,0.364135,0.36859,NA,0.23736,0.253365,0.26981,0.2247375,0.23736,0.253365,0.26981,0.30666,0.364135,0.36859,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.91173312215554,47.14496066281992]}"
00000000000000000160,NA,NA,0.5778099999999999,0.5622175,0.5206649999999999,NA,0.5341400000000001,0.5877650000000001,0.5843825,0.5376325,0.5341400000000001,0.5877650000000001,0.5843825,0.5778099999999999,0.5622175,0.5206649999999999,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.75861205108126,47.15196591057488]}"
00000000000000000161,NA,NA,0.601515,0.44495750000000006,0.41182,NA,0.637265,0.588975,0.598435,0.632315,0.637265,0.588975,0.598435,0.601515,0.44495750000000006,0.41182,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.48601382638095,47.02761050039638]}"
00000000000000000162,NA,NA,0.6298125000000001,0.521655,0.487225,NA,0.6333875,0.6183175000000001,0.623405,0.6276125000000001,0.6333875,0.6183175000000001,0.623405,0.6298125000000001,0.521655,0.487225,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.48876063262988,47.015909819232135]}"
00000000000000000163,NA,NA,0.29225,0.3606425,0.3287975,NA,0.2009775,0.2135725,0.243355,0.18588,0.2009775,0.2135725,0.243355,0.29225,0.3606425,0.3287975,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.96391798178402,47.134218688382155]}"
00000000000000000164,NA,NA,0.6526099999999999,0.498445,0.4888475000000001,NA,0.6715850000000001,0.6587974999999999,0.6635275,0.6715025000000001,0.6715850000000001,0.6587974999999999,0.6635275,0.6526099999999999,0.498445,0.4888475000000001,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.35319504240302,46.95416464694507]}"
00000000000000000165,NA,NA,0.7114324999999999,0.6138625,0.5957399999999999,NA,0.7277125,0.6735925,0.6960600000000001,0.7031275000000001,0.7277125,0.6735925,0.6960600000000001,0.7114324999999999,0.6138625,0.5957399999999999,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.34839259056845,46.94291433498723]}"
00000000000000000166,NA,NA,0.64876,0.50257,0.475235,NA,0.67472,0.6174375000000001,0.637815,0.6574225,0.67472,0.6174375000000001,0.637815,0.64876,0.50257,0.475235,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.3861567173901,46.94525982214134]}"
00000000000000000167,NA,NA,0.5150000000000001,0.4882975,0.47122000000000003,NA,0.5001500000000001,0.48103750000000006,0.4990500000000001,0.4959975,0.5001500000000001,0.48103750000000006,0.4990500000000001,0.5150000000000001,0.4882975,0.47122000000000003,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.13484178201789,46.982279279087045]}"
00000000000000000168,NA,NA,0.5954375000000001,0.5613925,0.5516025,NA,0.5939525000000001,0.5531699999999999,0.57748,0.5819075,0.5939525000000001,0.5531699999999999,0.57748,0.5954375000000001,0.5613925,0.5516025,0,3,3,cloud,3,1,2020-04-05,0,LS8,1,2020-04-05T00:00:00Z,AMP,"{""type"":""Point"",""coordinates"":[-90.1094382833164,46.917595559205765]}"
000000000000000017b4,NA,NA,0.37616625,0.1978425,0.20046875,NA,0.387895,0.36986875,0.3643825,0.3913875,0.387895,0.36986875,0.3643825,0.37616625,0.1978425,0.20046875,0,1,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.83574358334954,46.77923857171944]}"
000000000000000017b5,NA,NA,0.13521125,0.153155,0.15899875000000002,NA,0.08844750000000001,0.13083875,0.113885,0.06505875,0.08844750000000001,0.13083875,0.113885,0.13521125,0.153155,0.15899875000000002,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.99547750128608,46.738424419777246]}"
000000000000000017b6,NA,NA,0.03783375,0.04322375,0.040405,NA,0.01202499999999999,0.03929124999999999,0.02879999999999999,-0.00245375,0.01202499999999999,0.03929124999999998,0.02879999999999999,0.03783375,0.04322375,0.04040499999999999,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-92.03375888382992,46.74818539198324]}"
000000000000000017b7,NA,NA,0.032155,0.0630375,0.07088874999999997,NA,-0.05346625000000001,0.00799624999999999,0.00465499999999999,-0.05931,-0.05346625000000001,0.00799624999999999,0.00465499999999999,0.032155,0.0630375,0.07088874999999997,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.92431024847309,46.71712329404494]}"
000000000000000017b8,NA,NA,0.35749375,0.2227575,0.21624,NA,0.35364375000000003,0.32589625000000005,0.33398125,0.35952875,0.35364375000000003,0.32589625000000005,0.33398125,0.35749375,0.2227575,0.21624,0,1,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.74323507289476,46.81371188196363]}"
000000000000000017b9,NA,NA,0.4673425,0.3548125,0.2838625,NA,0.4726775,0.45214875,0.4557925,0.470835,0.4726775,0.45214875,0.4557925,0.4673425,0.3548125,0.2838625,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.61964216899639,46.8775840454532]}"
000000000000000017ba,NA,NA,-0.02629625,0.05095125,0.0541275,NA,-0.1282525,-0.03537125000000001,-0.06772500000000001,-0.16755,-0.1282525,-0.03537125000000001,-0.06772500000000001,-0.02629625,0.05095125,0.05412749999999999,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.7006640351375,46.96036279740936]}"
000000000000000017bb,NA,NA,0.03458875,0.07957875,0.08173749999999999,NA,-0.09006875,-0.033405,-0.02250125,-0.08562750000000001,-0.09006875,-0.033405,-0.02250125,0.03458875,0.07957875,0.08173749999999999,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.73568135571021,46.96129920863057]}"
000000000000000017bc,NA,NA,0.45509125,0.38421,0.3372675,NA,0.43789,0.427495,0.43564875,0.43078125,0.43789,0.427495,0.43564875,0.45509125,0.38421,0.3372675,0,2,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.58942730025825,46.94723966300907]}"
000000000000000017bd,NA,NA,0.11861500000000004,0.151065,0.16220250000000003,NA,0.06636500000000001,0.102995,0.0907575,0.04609749999999998,0.06636500000000001,0.102995,0.0907575,0.11861500000000004,0.151065,0.16220250000000003,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.32549310890478,47.10601487421911]}"
000000000000000017be,NA,NA,0.2021325,0.2140125,0.208485,NA,0.10173,0.1303025,0.14908500000000002,0.09557,0.10173,0.1303025,0.14908500000000002,0.2021325,0.2140125,0.208485,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.09134571258834,47.1499325604945]}"
000000000000000017bf,NA,NA,0.5953824999999999,0.45802,0.35706750000000004,NA,0.6020375,0.5858399999999999,0.5912299999999999,0.5966199999999999,0.6020375,0.5858399999999999,0.5912299999999999,0.5953824999999999,0.45802,0.35706750000000004,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.21974998652337,46.96562453665242]}"
000000000000000017c0,NA,NA,0.44416000000000005,0.34736,0.2961825,NA,0.44400875,0.4339575,0.43295375,0.4477350000000001,0.44400875,0.4339575,0.43295375,0.44416000000000005,0.34736,0.2961825,0,2,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.47655407529238,46.8192233308657]}"
000000000000000017c1,NA,NA,0.59805,0.4502925,0.358195,NA,0.6216174999999999,0.5921099999999999,0.592055,0.622525,0.6216174999999999,0.5921099999999999,0.592055,0.59805,0.4502925,0.358195,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.07967624513148,46.91545964980116]}"
000000000000000017c2,NA,NA,0.42821,0.29176875,0.213435,NA,0.44068125,0.42525375,0.42147250000000003,0.44725375,0.44068125,0.42525375,0.42147250000000003,0.42821,0.29176875,0.213435,0,2,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.46694025342114,46.91499144419055]}"
000000000000000017c3,NA,NA,0.2896375,0.247975,0.2356825,NA,0.243465,0.24,0.25375000000000003,0.24583,0.243465,0.24,0.25375000000000003,0.2896375,0.247975,0.2356825,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.03504064358648,47.041014558163035]}"
000000000000000017c4,NA,NA,0.05825249999999999,0.09295750000000004,0.08806249999999999,NA,0.03584000000000001,0.06369750000000002,0.04441999999999999,0.024675,0.03584000000000001,0.06369750000000002,0.04441999999999999,0.05825249999999998,0.09295750000000004,0.08806249999999999,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-91.15589120033697,47.0644070022894]}"
000000000000000017c5,NA,NA,0.60738625,0.193965,0.2230325,NA,0.67225875,0.630445,0.6212325000000001,0.68474375,0.67225875,0.630445,0.6212325000000001,0.60738625,0.193965,0.2230325,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.48431044977855,46.61747576280358]}"
000000000000000017c6,NA,NA,0.3736225,0.2386525,0.23693375,NA,0.35400125,0.34203875,0.3450775,0.36606,0.35400125,0.34203875,0.3450775,0.3736225,0.2386525,0.23693375,0,1,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.82900787941203,46.66084943875045]}"
000000000000000017c7,NA,NA,0.48759625,0.30749875,0.27301375,NA,0.4940587500000001,0.47161875,0.4726225,0.50246,0.4940587500000001,0.47161875,0.4726225,0.48759625,0.30749875,0.27301375,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.8331280887854,46.77101153027583]}"
000000000000000017c8,NA,NA,0.5991225,0.202435,0.2273225,NA,0.6713100000000001,0.62951,0.6185100000000001,0.68462,0.6713100000000001,0.62951,0.6185100000000001,0.5991225,0.202435,0.2273225,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.48843065915194,46.82459654763509]}"
000000000000000017c9,NA,NA,0.4592025,0.20084,0.21613,NA,0.4944575000000001,0.464895,0.46041250000000006,0.5060074999999999,0.4944575000000001,0.464895,0.46041250000000006,0.4592025,0.20084,0.21613,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.20827871726708,46.82083752544703]}"
000000000000000017ca,NA,NA,0.5534450000000001,0.18088875,0.20610625,NA,0.6041825,0.56852875,0.56036125,0.61533375,0.6041825,0.56852875,0.56036125,0.5534450000000001,0.18088875,0.20610625,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.19454914512352,46.684406869615806]}"
000000000000000017cb,NA,NA,0.5165675,0.25463,0.258865,NA,0.55942625,0.53558375,0.5259725,0.5719937500000001,0.55942625,0.53558375,0.5259725,0.5165675,0.25463,0.258865,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.64910544741075,46.71925474434848]}"
000000000000000017cc,NA,NA,0.0170025,0.06067250000000002,0.067355,NA,-0.1015225,-0.0515275,-0.03379000000000001,-0.098745,-0.1015225,-0.0515275,-0.03379000000000001,0.0170025,0.06067250000000002,0.067355,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.77131602998253,47.14663282571496]}"
000000000000000017cd,NA,NA,0.27044250000000003,0.239835,0.230045,NA,0.2095575,0.21945750000000003,0.23268500000000003,0.2054875,0.2095575,0.21945750000000003,0.23268500000000003,0.27044250000000003,0.239835,0.230045,0,3,3,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.83311471148224,47.158074879018095]}"
000000000000000017ce,NA,NA,0.16547499999999998,0.16266999999999998,0.1660525,NA,0.06763000000000002,0.09675250000000002,0.11267500000000004,0.06897750000000002,0.06763000000000002,0.09675250000000002,0.11267500000000004,0.16547499999999998,0.16266999999999998,0.1660525,0,3,1,cloud,3,1,2015-05-10,0,LS8,1,2015-05-10T00:00:00Z,LRCP,"{""type"":""Point"",""coordinates"":[-90.88117936173732,47.15247424809497]}"
